Year,Month,Weekly,Date,Fac.,Model,PGSC,Supplier,Part group,Stock Qty,Input Q'ty,Target of Input Qty,Inspection Qty,Pass Qty,Reject Qty,Return Qty,Percent,Return %,Result,Air Bubble,Big/ small,Bonding gap,Blk point,Burn,"Color 
2025,1,4,2025-01-24,C,GALAXY 7 W,AC4-ID8764,TAESUNG RACH GIA,Stockfit,544,1726,2270,2270,2248,22,22,0.97%,0.97%,,,,,,,,,,2,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-24,C,GALAXY 7 W,AB-ID8763,TAESUNG RACH GIA,Stockfit,,2510,2510,1960,1942,18,18,0.92%,0.72%,,,,,,,,,,1,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-24,C,GALAXY 7 W,A-JQ2606,EZ,Stockfit,270,0,270,270,265,5,5,1.85%,1.85%,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-24,C,GRAND COURT 2.0 EL C,AC2-IH5529,TAESUNG RACH GIA,Outsole,,1230,1230,120,117,3,3,2.50%,0.24%,Pass,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,A,VL COURT 3.0 K,AB2-ID9062,TAESUNG RACH GIA,Outsole,,2022,2022,2022,1986,36,36,1.78%,1.78%,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,A,VL COURT 3.0 K,AB2-ID6312,TAESUNG RACH GIA,Outsole,1970,0,1970,1970,1943,27,27,1.37%,1.37%,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,A,ULTRADREAM DNA EL C,A-JP7003,EZ,Stockfit,,345,345,345,340,5,5,1.45%,1.45%,,,,1,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,A,LIGHTSHIFT,AC1-JH9327,EZ,Stockfit,,483,483,483,478,5,5,1.04%,1.04%,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,A,LIGHTSHIFT,A-JH9317,EZ,Stockfit,,998,998,998,972,26,26,2.61%,2.61%,,,,,,,,,,,,,17,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,D,GRAND COURT 2.0,AB1-GW9199,TAESUNG RACH GIA,Outsole,,0,1547,1547,1506,41,41,2.65%,2.65%,,,,,,,,,,,,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,D,VL COURT 3.0,AB-ID9184,EZ,Outsole,,0,875,875,851,24,24,2.74%,2.74%,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,C,GALAXY 7 M,AC2-ID8757,TAESUNG RACH GIA,Stockfit,580,420,1000,1000,984,16,16,1.60%,1.60%,,,,6,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,2025-01-25,C,GALAXY 7 M,AC2-ID8760,TAESUNG RACH GIA,Stockfit,,2260,2260,1640,1617,23,23,1.40%,1.02%,,,,,,,,,,,,,,,,,,,16,,,,,,7,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,A,ULTRADREAM DNA EL C,A-JP7003,EZ,Stockfit,770,0,770,770,767,3,3,0.39%,0.39%,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,A,LIGHTSHIFT,A-JH9313,EZ,Stockfit,1050,0,1050,1050,1036,14,14,1.33%,1.33%,,2,,,,,,,,1,,,5,,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,A,LIGHTSHIFT,A-JH9317,EZ,Stockfit,930,0,930,930,925,5,5,0.54%,0.54%,,,,,,,,,,1,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,A,VL COURT 3.0 K,AB2-ID6313,TAESUNG RACH GIA,Outsole,1810,131,1941,1941,1904,37,37,1.91%,1.91%,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,A,VL COURT 3.0 K,AB2-IE3630,TAESUNG RACH GIA,Outsole,,4902,4902,2900,2857,43,43,1.48%,0.88%,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,D,GRAND COURT 2.0,AB-GW9195,TAESUNG RACH GIA,Outsole,4751,1670,6421,1421,1333,88,88,6.19%,1.37%,,,,,,,,,,,,31,25,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,D,GRAND COURT 2.0,AB1-GW9199,TAESUNG RACH GIA,Outsole,,0,3752,3752,3540,212,212,5.65%,5.65%,,,,,,,,,,31,,73,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,D,VL COURT 3.0,AB1-ID9184,EZ,Outsole,,0,1547,1547,1493,54,54,3.49%,3.49%,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,A,ASPYRE,A2-JI2130,TAESUNG RACH GIA,Stockfit,,496,496,50,49,1,1,2.00%,0.20%,Pass,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,C,GALAXY 7 W,AC3-ID8763,TAESUNG RACH GIA,Stockfit,3000,670,3670,3670,3624,46,46,1.25%,1.25%,,,,8,,,,,,4,,,,,,,,,25,,,,,,9,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,C,GALAXY 7 M,AC3-ID8757,TAESUNG RACH GIA,Stockfit,,230,230,230,225,5,5,2.17%,2.17%,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-03,C,GRAND COURT 2.0 EL C,AC2-IH5529,TAESUNG RACH GIA,Outsole,,1031,1031,100,98,2,2,2.00%,0.19%,Pass,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,B,TENSAUR SPORT 2.0 CF K,AB2-GW6425,HVC,Outsole,,723,723,80,78,2,2,2.50%,0.28%,Pass,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,B,ADVANTAGE K,AC9-GY6995,TAESUNG RACH GIA,Outsole,,206,206,206,201,5,5,2.43%,2.43%,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,B,TENSAUR SPORT 2.0 CF K,AC-GW6423,TAESUNG RACH GIA,Outsole,,1934,1934,750,737,13,13,1.73%,0.67%,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,TENSAUR SPORT 2.0 CF I,AB-GW6456,HVC,Outsole,,140,140,20,20,0,0,0.00%,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,ASPYRE,A1-JI2121,TAESUNG RACH GIA,Stockfit,,655,655,70,68,2,2,2.86%,0.31%,Pass,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,VL COURT 3.0 K,A1-JH8723,TAESUNG RACH GIA,Outsole,1500,0,1500,1500,1477,23,23,1.53%,1.53%,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,VL COURT 3.0 K,AB2-ID6312,TAESUNG RACH GIA,Outsole,1250,0,1250,1250,1231,19,19,1.52%,1.52%,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,VL COURT 3.0 K,AB2-IE3630,TAESUNG RACH GIA,Outsole,,4956,4956,2970,2922,48,48,1.62%,0.97%,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,LIGHTSHIFT,A-JH9317,EZ,Stockfit,,1462,1462,410,406,4,4,0.98%,0.27%,,,,1,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,LIGHTSHIFT,AC1-JH9327,EZ,Stockfit,,792,792,792,788,4,4,0.51%,0.51%,,,,1,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,LIGHTSHIFT,A-JH9324,EZ,Stockfit,,170,170,170,170,0,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,LIGHTSHIFT,A-JH9326,EZ,Stockfit,510,0,510,510,507,3,3,0.59%,0.59%,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,A,LIGHTSHIFT,A-JH9315,EZ,Stockfit,760,0,760,760,753,7,7,0.92%,0.92%,,,,1,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,D,VL COURT 3.0,A-JR8653,EZ,Outsole,,0,2874,2874,2807,67,67,2.33%,2.33%,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,D,TENSAUR SPORT 2.0 K,AB2-GW1987,TAESUNG RACH GIA,Outsole,,0,2134,2134,2088,46,46,2.16%,2.16%,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,C,GALAXY 7 M,AC2-ID8757,TAESUNG RACH GIA,Stockfit,300,0,300,300,295,5,5,1.67%,1.67%,,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,D,GRAND COURT 2.0,AB1-GW9199,TAESUNG RACH GIA,Outsole,,0,1289,1289,1241,48,48,3.72%,3.72%,,,,,,,,,,,,19,12,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,
2025,2,6,2025-02-04,C,GALAXY 7 M,AC3-ID8754,TAESUNG RACH GIA,Stockfit,,3586,3586,1200,1177,23,23,1.92%,0.64%,,,,,,,,,,,,,,,,,,,16,,,,,,7,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,D,GRAND COURT 2.0,AB2-GW9195,TAESUNG RACH GIA,Outsole,5000,810,5810,1273,1220,53,53,4.16%,0.91%,,,,,,,,,,5,,18,9,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,
2025,2,6,2025-02-04,C,GALAXY 7 M,A-JQ2623,EZ,Stockfit,,1772,1772,1040,1021,19,19,1.83%,1.07%,,2,,3,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,C,GRAND COURT 2.0 EL C,AC2-IE5995,TAESUNG RACH GIA,Outsole,,350,350,350,332,18,18,5.14%,5.14%,,,,,,,,,,,,11,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-04,C,TENSAUR SPORT 2.0 CF K,AC1-JR3219,HVC,Outsole,,2628,2628,260,256,4,4,1.54%,0.15%,Pass,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,VL COURT 3.0 K,AC2-JQ7341,TAESUNG RACH GIA,Outsole,1130,990,2120,2120,2072,48,48,2.26%,2.26%,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,VL COURT 3.0 K,AB2-ID6313,TAESUNG RACH GIA,Outsole,1500,167,1667,1667,1632,35,35,2.10%,2.10%,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,VL COURT 3.0 K,AC2-JH8723,TAESUNG RACH GIA,Outsole,1070,0,1070,1070,1041,29,29,2.71%,2.71%,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,LIGHTSHIFT,A-JH9319,EZ,Stockfit,560,84,644,644,638,6,6,0.93%,0.93%,,,,1,,,,,,2,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,LIGHTSHIFT,A-JH9315,EZ,Stockfit,,1229,1229,1229,1209,20,20,1.63%,1.63%,,5,,,,,,,,3,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,LIGHTSHIFT,A-JS4279,EZ,Stockfit,,632,632,632,622,10,10,1.58%,1.58%,,,,3,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,LIGHTSHIFT,A-JH9326,EZ,Stockfit,,291,291,291,291,0,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,LIGHTSHIFT,A-JH9322,EZ,Stockfit,,32,32,32,32,0,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,A,ULTRADREAM DNA EL C,A-JP7003,EZ,Stockfit,1710,0,1710,1710,1688,22,22,1.29%,1.29%,,,,,,,,,,5,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,C,GALAXY 7 M,AC3-ID8754,TAESUNG RACH GIA,Stockfit,460,3090,3550,3550,3491,59,59,1.66%,1.66%,,3,,,,,,,,,,,,,,,,,37,,,,,,19,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,C,GALAXY 7 M,AC2-ID8757,TAESUNG RACH GIA,Stockfit,,4906,4906,1470,1444,26,26,1.77%,0.53%,,2,,3,,,,,,,,,,,,,,,15,,,,,,6,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,C,GALAXY 7 M,A-JQ2623,EZ,Stockfit,,538,538,390,384,6,6,1.54%,1.12%,,,,,,,,,,,,,,,,,,,5,,,,,1,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,C,GALAXY 7 W,A-JQ2605,EZ,Stockfit,,130,130,130,130,0,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,C,GALAXY 7 W,A-JQ2608,EZ,Stockfit,,228,228,150,150,0,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,C,GALAXY 7 M,A-JQ2622,EZ,Stockfit,,174,174,150,150,0,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,C,GALAXY 7 M,A-JQ2625,EZ,Stockfit,,317,317,250,247,3,3,1.20%,0.95%,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,D,GRAND COURT 2.0,AC8-GW9195,TAESUNG RACH GIA,Outsole,4537,0,4537,3673,2652,1021,1021,27.80%,22.50%,,,,,,,,,,37,,151,375,,,,,,,,,,,,,,,458,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,D,GRAND COURT 2.0,AB1-GW9199,TAESUNG RACH GIA,Outsole,,0,850,850,811,39,39,4.59%,4.59%,,,,,,,,,,6,,21,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,
2025,2,6,2025-02-05,D,VL COURT 3.0,AB1-ID9184,EZ,Outsole,,0,1247,1247,1210,37,37,2.97%,2.97%,,,,,,,6,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,A,VL COURT 3.0 K,A-JS3761,TAESUNG RACH GIA,Outsole,1800,490,2290,2290,2251,39,39,1.70%,1.70%,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,A,VL COURT 3.0 K,A1-JQ7341,TAESUNG RACH GIA,Outsole,,2800,2800,2800,2755,45,45,1.61%,1.61%,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,A,LIGHTSHIFT,A-JH9315,EZ,Stockfit,,1456,1456,1456,1444,12,12,0.82%,0.82%,,,,1,,,,,,,,,8,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,A,LIGHTSHIFT,A-JH9324,EZ,Stockfit,,436,436,436,434,2,2,0.46%,0.46%,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,A,LIGHTSHIFT,A-JS4279,EZ,Stockfit,,2309,2309,1930,1900,30,30,1.55%,1.30%,,7,,,,,,,,9,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,C,GALAXY 7 M,A-JQ2620,TAESUNG RACH GIA,Stockfit,,4650,4650,900,886,14,14,1.56%,0.30%,,2,,,,,,,,,,,,,,,,,8,,,,,,4,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,C,GALAXY 7 M,AC3-ID8757,TAESUNG RACH GIA,Stockfit,,7726,7726,2850,2804,46,46,1.61%,0.60%,,3,,4,,,,,,,,,,,,,,,31,,,,,,8,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,C,GRAND COURT 2.0,AC7-GW9196,TAESUNG RACH GIA,Outsole,,733,733,733,590,143,143,19.51%,19.51%,,,,,,,,,,11,,66,16,,,,,38,,,,,,,,,,,,,,,,,12,,,,,,,,,
2025,2,6,2025-02-06,D,GRAND COURT 2.0,AC8-GW9195,TAESUNG RACH GIA,Outsole,864,1996,2860,2860,1919,941,941,32.90%,32.90%,,,,,,,,,,,,437,248,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,D,TENSAUR SPORT 2.0 K,AB2-GW1987,TAESUNG RACH GIA,Outsole,,0,2893,2893,2830,63,63,2.18%,2.18%,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-06,D,VL COURT 3.0,AB-ID9184,EZ,Outsole,,0,1807,1807,1762,45,45,2.49%,2.49%,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,TENSAUR SPORT 2.0 CF I,AB-GW1990,HVC,Outsole,,7475,7475,750,731,19,19,2.53%,0.25%,Pass,,,,,,,,,,,5,5,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,VL COURT 3.0 K,A-JR2219,TAESUNG RACH GIA,Outsole,,5018,5018,2300,2249,51,51,2.22%,1.02%,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,VL COURT 3.0 K,A-JS3490,TAESUNG RACH GIA,Outsole,,2214,2214,2214,2166,48,48,2.17%,2.17%,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,LIGHTSHIFT,AC1-JH9326,EZ,Stockfit,714,333,1047,1047,1025,22,22,2.10%,2.10%,,,,,,,,,,,,,17,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,LIGHTSHIFT,A-JH9315,EZ,Stockfit,,945,945,945,932,13,13,1.38%,1.38%,,,,2,,,,,,,,,9,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,LIGHTSHIFT,AC1-JH9324,EZ,Stockfit,,814,814,814,799,15,15,1.84%,1.84%,,,,,,,,,,,,,13,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,LIGHTSHIFT,AC1-JH9317,EZ,Stockfit,510,0,510,510,506,4,4,0.78%,0.78%,,2,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,A,LITE RACER ADAPT 7.0 I,A-JQ1086,SOC TRANG,IMEVA,,1147,1147,650,635,15,15,2.31%,1.31%,,,,,,,,,,4,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,C,GALAXY 7 W,AC3-ID8763,TAESUNG RACH GIA,Stockfit,,5917,5917,2000,1971,29,29,1.45%,0.49%,,,,7,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,C,GALAXY 7 M,AC3-ID8757,TAESUNG RACH GIA,Stockfit,,1885,1885,700,688,12,12,1.71%,0.64%,,,,7,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,C,GALAXY 7 W,A-JQ2610,EZ,Stockfit,,867,867,600,592,8,8,1.33%,0.92%,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,C,GRAND COURT 2.0,AC7-GW9196,TAESUNG RACH GIA,Outsole,,640,640,640,585,55,55,8.59%,8.59%,,,,,,,,,,4,,28,4,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,C,GRAND COURT 2.0 EL C,AC2-IE5995,TAESUNG RACH GIA,Outsole,,190,190,190,175,15,15,7.89%,7.89%,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,D,GRAND COURT 2.0,AC8-GW9195,TAESUNG RACH GIA,Outsole,,620,620,620,561,59,59,9.52%,9.52%,,,,,,,,,,8,,33,11,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,D,GRAND COURT 2.0,AB1-GW9199,TAESUNG RACH GIA,Outsole,,0,1748,1748,1687,61,61,3.49%,3.49%,,,,,,,,,,3,,19,14,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,
2025,2,6,2025-02-07,D,VL COURT 3.0,AB1-ID9184,EZ,Outsole,,3213,3213,3213,3118,95,95,2.96%,2.96%,,,,,,,,,,11,,21,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,
2025,2,6,2025-02-07,D,ADVANTAGE,AB1-HR0321,TAESUNG CU CHI,Outsole,,440,440,440,427,13,13,2.95%,2.95%,,,,,,,,,,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
